datacoverage,elevation,elevationUnit,id,latitude,longitude,maxdate,mindate,name
0.9834,213.7,METERS,GHCND:US1ILWL0063,41.4996,-87.9603,2019-06-22,2010-03-27,"NEW LENOX 1.8 SE, IL US"
0.7414,163.1,METERS,GHCND:US1ILWL0067,41.4025,-88.1961,2019-06-22,2010-03-30,"CHANNAHON 2.5 SSE, IL US"
0.2628,211.8,METERS,GHCND:US1ILWL0072,41.5303,-87.9296,2019-06-22,2002-09-14,"NEW LENOX 2.9 ENE, IL US"
0.8744,174.3,METERS,GHCND:US1ILWL0073,41.2696,-88.1254,2019-06-22,2010-05-22,"WILMINGTON 2.6 SE, IL US"
0.9604,208.2,METERS,GHCND:US1ILWL0080,41.5745,-88.033,2019-06-22,2011-03-29,"LOCKPORT 1.3 SE, IL US"
0.9393,203.0,METERS,GHCND:US1ILWL0092,41.7062,-88.1734,2019-06-22,2012-03-20,"NAPERVILLE 4.0 SSW, IL US"
0.9646,154.5,METERS,GHCND:US1ILWL0096,41.3646,-88.2427,2019-06-22,2012-04-12,"WILMINGTON 6.3 NW, IL US"
0.9874,207.0,METERS,GHCND:US1ILWL0097,41.5193,-87.9193,2019-06-22,2012-04-26,"NEW LENOX 3.3 E, IL US"
0.273,200.3,METERS,GHCND:US1ILWL0105,41.6556,-88.2222,2019-06-22,2013-05-29,"PLAINFIELD 2.9 NNW, IL US"
0.6716,198.4,METERS,GHCND:US1ILWL0118,41.452,-88.0388,2019-06-22,2014-04-13,"ELWOOD 4.6 NE, IL US"
0.9406,221.0,METERS,GHCND:US1ILWL0121,41.4147,-87.8479,2019-06-22,2014-07-01,"MONEE 4.9 W, IL US"
0.9798,230.7,METERS,GHCND:US1ILWL0131,41.6084,-87.9327,2019-06-22,2015-12-11,"HOMER GLEN 0.7 NNE, IL US"
0.9487,207.0,METERS,GHCND:US1ILWL0136,41.4663,-87.5544,2019-06-22,2017-05-24,"CRETE 3.3 ENE FRANKTUARY FARM, IL US"
0.9374,228.9,METERS,GHCND:US1ILWL0138,41.4457,-87.6658,2019-06-22,2017-10-08,"CRETE 2.7 W, IL US"
0.8839,220.1,METERS,GHCND:US1ILWL0140,41.4048,-87.5843,2019-06-22,2017-10-11,"CRETE 3.7 SSE, IL US"
0.8992,207.6,METERS,GHCND:US1ILWL0142,41.5545,-87.9339,2019-06-22,2018-01-23,"MOKENA 3.4 WNW, IL US"
0.8867,218.2,METERS,GHCND:US1ILWL0147,41.5036,-87.9513,2019-06-22,2018-07-05,"NEW LENOX 2.0 ESE, IL US"
0.9907,203.0,METERS,GHCND:US1ILWL0148,41.6676,-88.2297,2019-06-22,2018-08-04,"PLAINFIELD 3.8 NNW, IL US"
0.9725,236.8,METERS,GHCND:US1ILWL0149,41.3774,-87.6797,2019-06-22,2018-09-05,"BULT FIELD MONEE 4.9 SE, IL US"
0.9668,116.7,METERS,GHCND:US1ILWM0004,37.8325,-89.0957,2019-06-22,2007-05-06,"BUSH 2.0 ESE, IL US"
0.344,143.0,METERS,GHCND:US1ILWM0010,37.7475,-88.9376,2019-06-22,2016-09-26,"MARION 1.0 NNE, IL US"
0.9633,169.5,METERS,GHCND:US1ILWM0012,37.6283,-89.0039,2019-06-22,2017-11-01,"MARION 8.0 SSW, IL US"
0.9925,262.1,METERS,GHCND:US1ILWN0002,42.405,-88.9795,2019-06-22,2007-01-08,"ROSCOE 1.6 ESE, IL US"
0.4284,235.9,METERS,GHCND:US1ILWN0006,42.4655,-89.0057,2019-06-22,2007-04-23,"SOUTH BELOIT 1.9 SE, IL US"
0.9522,242.0,METERS,GHCND:US1ILWN0008,42.2767,-89.0747,2019-06-22,2007-04-14,"ROCKFORD 0.7 NW, IL US"
0.8599,266.1,METERS,GHCND:US1ILWN0014,42.2984,-89.0101,2019-06-22,2007-07-14,"ROCKFORD 3.3 NE, IL US"
0.9864,194.8,METERS,GHCND:US1ILWN0026,42.2778,-89.0359,2019-06-22,2011-03-21,"ROCKFORD 1.5 ENE, IL US"
0.9852,256.0,METERS,GHCND:US1ILWN0040,42.2488,-89.1456,2019-06-22,2018-12-02,"ROCKFORD 4.5 WSW, IL US"
0.4877,223.1,METERS,GHCND:US1ILWR0002,40.7325,-90.6736,2019-06-22,2012-04-01,"ROSEVILLE 0.6 WNW, IL US"
0.8301,163.1,METERS,GHCND:US1ILWS0001,38.3471,-89.1782,2019-06-22,2010-08-17,"ASHLEY 1.4 NNE, IL US"
0.5743,248.1,METERS,GHCND:US1INAL0001,41.1207,-85.0895,2019-06-22,2006-03-19,"FORT WAYNE 4.1 NE, IN US"
0.5878,257.9,METERS,GHCND:US1INAL0005,41.2144,-85.1242,2019-06-22,1998-06-17,"HUNTERTOWN 2.6 ESE, IN US"
0.8447,248.1,METERS,GHCND:US1INAL0007,40.9915,-85.0029,2019-06-22,2006-10-14,"FORT WAYNE 9.1 SE, IN US"
0.8235,227.1,METERS,GHCND:US1INAL0032,41.1174,-84.9063,2019-06-22,2009-11-09,"WOODBURN 2.8 WSW, IN US"
0.973,241.1,METERS,GHCND:US1INAL0039,41.1338,-85.0307,2019-06-22,2010-01-12,"FORT WAYNE 7.0 NE, IN US"
0.6829,254.8,METERS,GHCND:US1INAL0042,41.0474,-85.2707,2019-06-22,2010-08-01,"FORT WAYNE 7.1 WSW, IN US"
0.9344,244.4,METERS,GHCND:US1INAL0051,41.1026,-85.1083,2019-06-22,2012-04-18,"FORT WAYNE 2.6 NE, IN US"
0.4362,247.8,METERS,GHCND:US1INAL0066,41.166,-85.025,2019-06-22,2017-07-10,"FORT WAYNE 8.7 NE, IN US"
0.825,248.7,METERS,GHCND:US1INAL0078,41.0951,-85.1801,2019-06-22,2018-06-28,"FORT WAYNE 2.6 NW, IN US"
0.9657,270.1,METERS,GHCND:US1INBL0007,40.5069,-85.4275,2019-06-22,2009-03-01,"HARTFORD CITY 4.8 NW, IN US"
0.7656,280.7,METERS,GHCND:US1INBL0009,40.4555,-85.3743,2019-06-22,2011-12-15,"HARTFORD CITY 0.2 NNW WB9HLA, IN US"
0.7506,282.5,METERS,GHCND:US1INBL0011,40.4619,-85.3729,2019-06-22,2011-12-15,"KA9VIS HARTFORD CITY 0.7 N, IN US"
0.411,276.5,METERS,GHCND:US1INBL0015,40.4489,-85.374,2019-06-22,2012-01-13,"KC9DCR HARTFORD CITY 0.3 SSW, IN US"
0.4252,289.9,METERS,GHCND:US1INBN0002,39.9609,-86.6762,2019-06-22,2006-02-16,"NEW ROSS 2.0 E, IN US"
0.9686,284.1,METERS,GHCND:US1INBN0010,40.1152,-86.4551,2019-06-22,2006-03-24,"LEBANON 4.5 NNE, IN US"
0.7695,292.0,METERS,GHCND:US1INBN0011,40.0261,-86.3619,2019-06-22,2006-03-21,"LEBANON 6.2 ESE, IN US"
0.9011,267.9,METERS,GHCND:US1INBN0017,40.0907,-86.6501,2019-06-22,2006-04-07,"THORNTOWN 3.4 SW, IN US"
0.983,281.0,METERS,GHCND:US1INBN0035,40.0534,-86.5559,2019-06-22,2008-08-27,"LEBANON 4.4 W, IN US"
0.807,277.1,METERS,GHCND:US1INBN0037,40.0042,-86.2692,2019-06-22,2009-01-23,"ZIONSVILLE 3.8 N, IN US"
0.9382,267.9,METERS,GHCND:US1INBN0053,40.0136,-86.2901,2019-06-22,2013-08-02,"ZIONSVILLE 4.3 NNW, IN US"
0.8142,256.3,METERS,GHCND:US1INBN0055,39.9492,-86.265,2019-06-22,2016-12-31,"ZIONSVILLE 0.5 ESE, IN US"
0.9326,276.8,METERS,GHCND:US1INBR0003,39.2279,-86.3562,2019-06-22,2013-09-14,"NASHVILLE 6.6 WNW, IN US"
0.9597,198.1,METERS,GHCND:US1INBW0010,39.22,-85.8555,2019-06-22,2007-05-16,"COLUMBUS 3.2 ENE, IN US"
0.8914,200.9,METERS,GHCND:US1INBW0011,39.2849,-85.9526,2019-06-22,2008-01-22,"TAYLORSVILLE 0.8 SSW, IN US"
0.8984,246.0,METERS,GHCND:US1INBW0014,39.2295,-85.8793,2019-06-22,2012-01-24,"WD9HTN COLUMBUS 2.2 NE, IN US"
0.9095,196.0,METERS,GHCND:US1INBW0016,39.2352,-85.8992,2019-06-22,2014-06-03,"COLUMBUS 1.9 NNE, IN US"
0.9883,147.8,METERS,GHCND:US1INCK0018,38.3098,-85.736,2019-06-22,2008-03-18,"JEFFERSONVILLE 0.8 NW, IN US"
0.9525,188.7,METERS,GHCND:US1INCK0035,38.5381,-85.7198,2019-06-22,2018-08-11,"HENRYVILLE 2.6 E, IN US"
0.9919,231.3,METERS,GHCND:US1INCR0009,40.4835,-86.396,2019-06-22,2016-06-03,"BURLINGTON 0.1 NNE, IN US"
0.7414,221.6,METERS,GHCND:US1INCS0007,40.7822,-86.374,2019-06-22,2009-06-02,"LOGANSPORT 2.2 NNW, IN US"
0.9597,190.8,METERS,GHCND:US1INCS0016,40.7541,-86.3468,2019-06-22,2018-08-29,"LOGANSPORT 0.6 E, IN US"
0.2436,151.8,METERS,GHCND:US1INCW0009,38.2321,-86.5309,2019-06-22,2013-06-01,"ENGLISH 7.9 SSW, IN US"
0.49,167.6,METERS,GHCND:US1INCY0004,39.1763,-87.1446,2019-06-22,1998-06-17,"JASONVILLE 4.0 ENE, IN US"
0.5192,185.9,METERS,GHCND:US1INCY0005,39.2733,-87.1072,2019-06-22,2011-07-26,"CLAY CITY 0.4 SE, IN US"
0.9988,153.3,METERS,GHCND:US1INDB0001,38.2929,-86.9611,2019-06-22,2006-03-01,"HUNTINGBURG 0.4 SSW, IN US"
0.1695,153.9,METERS,GHCND:US1INDB0007,38.4899,-87.0399,2019-06-22,2008-01-04,"JASPER 8.8 NW, IN US"
0.4147,165.2,METERS,GHCND:US1INDB0011,38.3824,-86.7842,2019-06-22,2011-03-11,"CELESTINE 0.3 WSW, IN US"
0.9468,267.0,METERS,GHCND:US1INDK0005,41.3705,-85.0457,2019-06-22,2007-08-21,"AUBURN 0.8 NE, IN US"
0.9117,271.0,METERS,GHCND:US1INDL0001,40.3061,-85.4158,2019-06-22,2006-04-28,"EATON 4.0 SW, IN US"
0.9586,282.9,METERS,GHCND:US1INDL0012,40.1865,-85.4897,2019-06-22,2011-04-11,"YORKTOWN 1.1 NNW, IN US"
0.7375,315.8,METERS,GHCND:US1INDL0025,40.0851,-85.3488,2019-06-22,2011-12-15,"K9CJC SPRINGPORT 3.5 NE, IN US"
0.4882,317.6,METERS,GHCND:US1INDL0026,40.0844,-85.3447,2019-06-22,2011-12-15,"K9TKO SPRINGPORT 3.6 NE, IN US"
0.8905,293.2,METERS,GHCND:US1INDL0032,40.1878,-85.3719,2019-06-22,2012-01-18,"MUNCIE 1.2 SE, IN US"
0.9577,212.4,METERS,GHCND:US1INDR0003,39.0704,-84.9758,2019-06-22,2009-02-10,"AURORA 3.9 W, IN US"
0.4452,214.6,METERS,GHCND:US1INDR0007,39.0419,-85.0363,2019-06-22,1998-06-17,"MOORES HILL 5.7 SSE, IN US"
0.3621,282.9,METERS,GHCND:US1INDR0012,39.2367,-84.8619,2019-06-22,2012-01-16,"KA9OOO BRIGHT 2.4 N, IN US"
0.7332,281.9,METERS,GHCND:US1INDR0013,39.2474,-84.8885,2019-06-22,2012-01-17,"WD8NMZ BRIGHT 3.5 NNW, IN US"
0.9965,145.1,METERS,GHCND:US1INDV0001,38.6754,-87.19,2019-06-22,2006-03-09,"WASHINGTON 1.5 NW, IN US"
0.826,168.2,METERS,GHCND:US1INDV0012,38.785,-87.1553,2019-06-22,2007-04-30,"PLAINVILLE 1.3 S, IN US"
0.9468,149.0,METERS,GHCND:US1INDV0017,38.6205,-87.1359,2019-06-22,2011-09-16,"WASHINGTON 3.3 SE, IN US"
1.0,256.0,METERS,GHCND:US1INEL0008,41.5655,-85.9933,2019-06-22,2006-08-10,"WAKARUSA 2.4 NNE, IN US"
0.5529,252.1,METERS,GHCND:US1INEL0017,41.4847,-85.7701,2019-06-22,2007-05-11,"SYRACUSE 4.4 NNW, IN US"
0.9974,226.2,METERS,GHCND:US1INEL0036,41.6425,-86.0415,2019-06-22,2008-10-25,"ELKHART 4.8 SW, IN US"
0.9988,270.1,METERS,GHCND:US1INEL0039,41.5578,-85.8834,2019-06-22,2010-05-01,"GOSHEN 3.0 WSW, IN US"
0.9933,246.0,METERS,GHCND:US1INEL0048,41.5586,-85.8287,2019-06-22,2011-09-05,"GOSHEN 1.4 SSE, IN US"
0.1835,240.8,METERS,GHCND:US1INEL0057,41.603,-85.8778,2019-06-22,2015-03-17,"GOSHEN 2.8 NW, IN US"
0.903,285.0,METERS,GHCND:US1INFD0002,38.3803,-85.8704,2019-06-22,2006-05-27,"GALENA 4.3 ENE, IN US"
0.121,153.9,METERS,GHCND:US1INFD0007,38.3698,-85.7952,2019-06-22,2007-11-13,"NEW ALBANY 4.8 NNE, IN US"
0.9275,253.3,METERS,GHCND:US1INFD0022,38.3228,-85.8958,2019-06-22,2011-12-05,"GALENA 3.0 SE, IN US"
0.9952,276.1,METERS,GHCND:US1INFD0023,38.3432,-85.8951,2019-06-22,2011-07-01,"FLOYDS KNOBS 1.7 NW, IN US"
0.9449,232.9,METERS,GHCND:US1INFL0003,41.0852,-86.2293,2019-06-22,2006-11-27,"ROCHESTER 2.4 NW, IN US"
0.4132,173.1,METERS,GHCND:US1INFN0003,40.1422,-87.3979,2019-06-22,2006-12-21,"COVINGTON 0.4 WNW, IN US"
0.9741,139.3,METERS,GHCND:US1INGB0009,38.333,-87.4473,2019-06-22,2009-04-23,"FRANCISCO 0.1 SE, IN US"
0.6029,158.8,METERS,GHCND:US1INGN0007,39.0606,-86.8661,2019-06-22,2012-04-21,"BLOOMFIELD 4.5 ENE, IN US"
0.9582,225.2,METERS,GHCND:US1INGN0009,38.9375,-86.73,2019-06-22,2017-09-14,"SPRINGVILLE 6.0 W, IN US"
0.2196,260.9,METERS,GHCND:US1INGR0002,40.5662,-85.6922,2019-06-22,2007-10-31,"MARION 1.8 NW, IN US"
0.9345,267.0,METERS,GHCND:US1INGR0012,40.6039,-85.5893,2019-06-22,2009-05-13,"MARION 5.6 NE, IN US"
0.723,274.6,METERS,GHCND:US1INGR0024,40.4489,-85.4543,2019-06-22,2011-12-15,"KC9QCJ SHAMROCK LAKES 3.0 NN, IN US"
0.6017,259.7,METERS,GHCND:US1INGR0026,40.4941,-85.6065,2019-06-22,2012-02-01,"KB9CRA GAS CITY 0.3 N, IN US"
0.985,288.0,METERS,GHCND:US1INHM0029,40.0791,-86.2321,2019-06-22,2007-06-20,"SHERIDAN 3.9 S, IN US"
0.6369,256.0,METERS,GHCND:US1INHM0034,39.9879,-86.1015,2019-06-22,2010-02-26,"CARMEL 1.4 NNE, IN US"
0.7526,243.5,METERS,GHCND:US1INHM0048,39.9698,-86.0276,2019-06-22,2011-04-19,"FISHERS 1.1 N, IN US"
0.7216,243.8,METERS,GHCND:US1INHM0062,40.0034,-86.0114,2019-06-22,2016-05-03,"NOBLESVILLE 3.8 SSE, IN US"
0.9808,249.0,METERS,GHCND:US1INHM0067,39.9666,-85.9431,2019-06-22,2018-05-02,"FISHERS 4.3 ENE, IN US"
0.986,193.9,METERS,GHCND:US1INHR0005,38.2626,-86.254,2019-06-22,2007-10-13,"MILLTOWN 5.7 SSE, IN US"
0.9296,246.0,METERS,GHCND:US1INHR0012,38.1462,-85.9766,2019-06-22,2010-03-21,"ELIZABETH 1.4 N, IN US"
0.9639,220.7,METERS,GHCND:US1INHR0017,38.3182,-86.117,2019-06-22,2010-05-21,"NEW SALISBURY 1.2 WNW, IN US"
0.9407,272.5,METERS,GHCND:US1INHR0025,38.2859,-86.1229,2019-06-22,2018-07-21,"CRANDALL 3.1 W, IN US"
0.9493,259.1,METERS,GHCND:US1INHS0004,39.7749,-86.4022,2019-06-22,2006-02-24,"BROWNSBURG 4.6 S, IN US"
0.9933,221.0,METERS,GHCND:US1INHS0008,39.7013,-86.4079,2019-06-22,2006-04-29,"PLAINFIELD 1.1 W, IN US"
0.9926,256.3,METERS,GHCND:US1INHS0021,39.7849,-86.3939,2019-06-22,2009-02-12,"AVON 1.6 NNW, IN US"
0.9487,271.9,METERS,GHCND:US1INHS0033,39.692,-86.5299,2019-06-22,2011-12-11,"CLAYTON 0.4 WNW, IN US"
0.9443,235.0,METERS,GHCND:US1INHS0044,39.6985,-86.4263,2019-06-22,2017-12-13,"PLAINFIELD 2.0 W, IN US"
0.6213,241.1,METERS,GHCND:US1INHT0001,40.8802,-85.5112,2019-06-22,1998-06-17,"HUNTINGTON 0.3 W, IN US"
0.892,246.0,METERS,GHCND:US1INHT0011,40.8381,-85.5472,2019-06-22,2012-07-13,"WA9QGL ANDREWS 3.2 ESE, IN US"
0.9,257.9,METERS,GHCND:US1INHW0003,40.4528,-86.0508,2019-06-22,2006-12-17,"KOKOMO 4.6 ESE, IN US"
0.8874,255.7,METERS,GHCND:US1INHW0018,40.4326,-86.1844,2019-06-22,2012-02-01,"K9VEZ INDIAN HEIGHTS 3.6 W, IN US"
0.8247,254.8,METERS,GHCND:US1INHW0020,40.4666,-86.0508,2019-06-22,2012-02-01,"KC9DHF KOKOMO 4.4 E, IN US"
0.2678,248.1,METERS,GHCND:US1INHW0021,40.4904,-86.207,2019-06-22,1998-06-17,"KC9IYD KOKOMO 4.0 WNW, IN US"
0.988,319.4,METERS,GHCND:US1INHY0016,39.9179,-85.425,2019-06-22,2014-09-08,"NEW CASTLE 3.2 W, IN US"
0.5231,321.9,METERS,GHCND:US1INHY0025,39.9395,-85.4194,2019-06-22,2016-04-30,"NEW CASTLE 3.2 WNW, IN US"
0.5908,320.6,METERS,GHCND:US1INHY0029,39.8768,-85.4114,2019-06-22,2016-01-04,"WD9GWM NEW CASTLE 3.9 SW, IN US"
0.9998,232.0,METERS,GHCND:US1INJF0001,38.696,-85.4727,2019-06-22,2006-05-28,"HANOVER 1.4 S, IN US"
0.9834,211.5,METERS,GHCND:US1INJH0012,39.5858,-86.1947,2019-06-22,2009-03-25,"GREENWOOD 4.8 WSW, IN US"
0.9901,235.9,METERS,GHCND:US1INJH0022,39.5682,-86.1749,2019-06-22,2012-08-05,"GREENWOOD 4.6 SW, IN US"
0.8284,236.5,METERS,GHCND:US1INJH0026,39.516,-86.0772,2019-06-22,2017-04-10,"FRANKLIN 2.0 NW, IN US"
0.4992,183.8,METERS,GHCND:US1INJN0014,38.9989,-85.7755,2019-06-22,2014-07-14,"NORTH VERNON 7.8 W, IN US"
0.838,206.0,METERS,GHCND:US1INJS0001,41.1523,-87.0359,2019-06-22,2006-04-12,"WHEATFIELD 2.8 S, IN US"
0.9044,209.1,METERS,GHCND:US1INJS0007,40.9085,-87.1586,2019-06-22,2006-05-11,"RENSSELAER 1.9 SSW, IN US"
0.4886,214.9,METERS,GHCND:US1INJS0016,40.9928,-87.006,2019-06-22,2006-08-31,"RENSSELAER 8.4 ENE, IN US"
0.9116,207.0,METERS,GHCND:US1INJS0031,41.1149,-87.1997,2019-06-22,2007-08-23,"DE MOTTE 5.9 S, IN US"
0.9896,198.1,METERS,GHCND:US1INJS0037,41.2104,-87.2054,2019-06-22,2008-05-29,"DE MOTTE 0.8 NNW, IN US"
0.2352,207.6,METERS,GHCND:US1INJS0043,41.0807,-87.0862,2019-06-22,2009-07-31,"RENSSELAER 10.5 NNE, IN US"
0.9031,203.0,METERS,GHCND:US1INJS0045,41.1842,-87.2099,2019-06-22,2010-03-17,"DE MOTTE 1.2 SSW, IN US"
0.1286,201.2,METERS,GHCND:US1INJS0046,41.2011,-87.1395,2019-06-22,2001-07-11,"WHEATFIELD 4.6 W, IN US"
0.7361,223.7,METERS,GHCND:US1INJS0047,40.7666,-87.152,2019-06-22,2010-03-18,"REMINGTON 0.3 N, IN US"
0.4201,207.3,METERS,GHCND:US1INJS0049,41.1668,-87.264,2019-06-22,1998-06-17,"DE MOTTE 4.1 SW, IN US"
0.7515,209.7,METERS,GHCND:US1INJS0054,40.9977,-87.1615,2019-06-22,2010-07-09,"RENSSELAER 4.3 N, IN US"
0.1612,306.6,METERS,GHCND:US1INJY0002,40.3457,-84.9459,2019-06-22,1998-06-17,"PORTLAND 6.3 SSE, IN US"
0.6924,287.1,METERS,GHCND:US1INJY0008,40.388,-85.0643,2019-06-22,2011-12-15,"KC9LQY PORTLAND 5.4 SW, IN US"
0.9361,249.0,METERS,GHCND:US1INKS0003,41.2539,-85.8566,2019-06-22,2006-11-05,"WARSAW 1.1 NNW, IN US"
0.6732,260.0,METERS,GHCND:US1INKS0011,41.3299,-85.8507,2019-06-22,2006-11-28,"LEESBURG 0.1 WNW, IN US"
0.784,277.1,METERS,GHCND:US1INKS0022,41.1305,-85.8575,2019-06-22,2007-10-29,"CLAYPOOL 1.2 E, IN US"
0.9856,291.1,METERS,GHCND:US1INKS0041,41.3587,-85.7006,2019-06-22,2012-06-02,"NORTH WEBSTER 2.3 N, IN US"
0.8068,255.1,METERS,GHCND:US1INKS0042,41.4236,-85.8469,2019-06-22,2012-09-18,"MILFORD 0.9 N, IN US"
0.5147,258.5,METERS,GHCND:US1INKS0056,41.2542,-85.8354,2019-06-22,2017-06-03,"WARSAW 1.2 NNE, IN US"
0.6226,302.1,METERS,GHCND:US1INLG0001,41.6385,-85.202,2019-06-22,2006-05-01,"ORLAND 6.6 SSW, IN US"
0.6075,293.8,METERS,GHCND:US1INLG0006,41.6034,-85.2436,2019-06-22,2009-04-26,"LAGRANGE 9.4 ESE, IN US"
0.9044,289.3,METERS,GHCND:US1INLG0011,41.6486,-85.2306,2019-06-22,2009-12-19,"LAGRANGE 9.9 E, IN US"
0.9457,192.0,METERS,GHCND:US1INLK0015,41.5067,-87.5248,2019-06-22,2007-08-18,"DYER 1.0 WNW, IN US"
0.951,217.0,METERS,GHCND:US1INLK0026,41.4393,-87.3542,2019-06-22,2007-07-27,"CROWN POINT 1.1 N, IN US"
0.9243,186.5,METERS,GHCND:US1INLK0063,41.617,-87.2546,2019-06-22,2013-03-20,"GARY 4.8 ENE, IN US"
0.8377,196.6,METERS,GHCND:US1INLK0067,41.4893,-87.4275,2019-06-22,2013-08-02,"SCHERERVILLE 1.1 E, IN US"
0.7784,200.3,METERS,GHCND:US1INLK0078,41.4853,-87.4215,2019-06-22,2014-05-16,"SCHERERVILLE 1.4 E, IN US"
0.7544,180.1,METERS,GHCND:US1INLK0089,41.6121,-87.4941,2019-06-22,2016-05-01,"HAMMOND 0.6 SSW, IN US"
0.5687,188.1,METERS,GHCND:US1INLK0094,41.5394,-87.4258,2019-06-22,2017-04-21,"GRIFFITH 1.2 N, IN US"
0.995,223.1,METERS,GHCND:US1INLK0099,41.4152,-87.4436,2019-06-22,2018-05-15,"ST. JOHN 2.8 SE, IN US"
0.8314,217.0,METERS,GHCND:US1INLP0002,41.4087,-86.8096,2019-06-22,2006-05-04,"WANATAH 4.4 ESE, IN US"
0.9954,253.9,METERS,GHCND:US1INLP0007,41.5904,-86.7343,2019-06-22,2006-12-02,"LA PORTE 1.6 SW, IN US"
0.9966,241.4,METERS,GHCND:US1INLP0028,41.6114,-86.6907,2019-06-22,2008-05-01,"LA PORTE 1.3 ENE, IN US"
0.8082,209.4,METERS,GHCND:US1INLP0053,41.4123,-86.7603,2019-06-22,2012-02-15,"HANNA 1.1 E, IN US"
0.5644,241.7,METERS,GHCND:US1INLP0072,41.5463,-86.8168,2019-06-22,2018-05-15,"LA PORTE 6.8 SW, IN US"
0.7988,203.0,METERS,GHCND:US1INLW0004,38.725,-86.4011,2019-06-22,2007-02-12,"MITCHELL 4.1 E, IN US"
0.5509,214.9,METERS,GHCND:US1INLW0005,38.7927,-86.4074,2019-06-22,2007-01-23,"BEDFORD 6.5 SE, IN US"
0.9068,217.3,METERS,GHCND:US1INLW0008,38.9716,-86.5616,2019-06-22,2008-04-24,"BEDFORD 8.6 NNW, IN US"
0.9575,193.9,METERS,GHCND:US1INLW0009,38.9136,-86.4778,2019-06-22,2009-01-13,"BEDFORD 3.7 N, IN US"
0.9911,271.0,METERS,GHCND:US1INMD0025,40.0638,-85.6916,2019-06-22,2012-09-25,"ANDERSON 2.0 S, IN US"
0.1969,265.2,METERS,GHCND:US1INMD0030,40.2646,-85.6759,2019-06-22,2014-09-30,"KB9ZLT ALEXANDRIA 0.4 N, IN US"
0.1844,273.1,METERS,GHCND:US1INMD0035,40.1079,-85.656,2019-06-22,2016-04-13,"N9XXT ANDERSON 2.0 ENE, IN US"
0.9136,209.1,METERS,GHCND:US1INMG0011,39.5446,-86.3629,2019-06-22,2007-10-01,"BROOKLYN 0.5 ENE, IN US"
0.9975,194.8,METERS,GHCND:US1INMG0021,39.396,-86.3956,2019-06-22,2011-10-14,"MARTINSVILLE 2.3 SE, IN US"
0.9261,180.7,METERS,GHCND:US1INMG0024,39.4058,-86.5045,2019-06-22,2012-01-25,"N9JPX PARAGON 3.2 ENE, IN US"
0.98,233.2,METERS,GHCND:US1INMM0004,40.8756,-86.0561,2019-06-22,2010-09-23,"DENVER 1.3 NE, IN US"
0.9619,254.5,METERS,GHCND:US1INMM0008,40.92,-86.1159,2019-06-22,2015-07-10,"MACY 2.7 SSE, IN US"
0.9206,233.2,METERS,GHCND:US1INMN0003,39.2619,-86.5936,2019-06-22,2006-11-20,"ELLETTSVILLE 2.7 NE, IN US"
0.9722,253.9,METERS,GHCND:US1INMN0007,39.2083,-86.6305,2019-06-22,2006-11-14,"BLOOMINGTON 6.5 WNW, IN US"
0.4503,238.0,METERS,GHCND:US1INMN0023,39.2319,-86.6315,2019-06-22,2013-01-31,"KC9RPX ELLETTSVILLE 0.5 W, IN US"
0.7524,259.1,METERS,GHCND:US1INMR0002,39.8803,-85.9535,2019-06-22,2006-05-08,"LAWRENCE 2.0 ENE, IN US"
0.9623,242.9,METERS,GHCND:US1INMR0013,39.7067,-86.281,2019-06-22,2006-05-06,"SPEEDWAY 6.2 SSW, IN US"
0.8339,228.6,METERS,GHCND:US1INMR0052,39.8994,-86.1283,2019-06-22,2009-01-14,"INDIANAPOLIS 9.2 NNE, IN US"
0.9741,216.1,METERS,GHCND:US1INMR0063,39.7169,-86.2417,2019-06-22,2009-11-04,"INDIANAPOLIS 6.5 SW, IN US"
0.5763,233.5,METERS,GHCND:US1INMR0064,39.6916,-86.1281,2019-06-22,2009-12-04,"INDIANAPOLIS 5.9 S, IN US"
0.9302,240.5,METERS,GHCND:US1INMR0072,39.7729,-86.2799,2019-06-22,2010-07-28,"INDIANAPOLIS 6.5 W, IN US"
0.8559,271.9,METERS,GHCND:US1INMR0080,39.9077,-86.3116,2019-06-22,2010-12-31,"INDIANAPOLIS 12.6 NW, IN US"
0.6812,264.0,METERS,GHCND:US1INMR0083,39.8939,-86.2806,2019-06-22,2011-04-04,"INDIANAPOLIS 10.9 NW, IN US"
0.1729,223.4,METERS,GHCND:US1INMR0134,39.7574,-86.1404,2019-06-22,2015-05-29,"INDIANAPOLIS 1.3 SSE, IN US"
0.9375,242.9,METERS,GHCND:US1INMR0139,39.8878,-86.1733,2019-06-22,2016-03-10,"INDIANAPOLIS 7.8 N, IN US"
0.6206,255.7,METERS,GHCND:US1INMR0145,39.6988,-86.0123,2019-06-22,2017-03-20,"BEECH GROVE 4.1 ESE, IN US"
0.8671,226.2,METERS,GHCND:US1INMR0151,39.846,-86.1418,2019-06-22,2017-10-29,"INDIANAPOLIS 4.8 N, IN US"
0.6117,233.5,METERS,GHCND:US1INMR0153,39.8949,-86.1346,2019-06-22,2018-05-25,"INDIANAPOLIS 8.2 N, IN US"
0.8892,258.5,METERS,GHCND:US1INMR0155,39.813,-86.062,2019-06-22,2018-07-24,"INDIANAPOLIS 5.1 ENE, IN US"
