event_id,source_row_id,date,start,end,calendar_name,summary,part_summary,event_type,book_ref,calendar_analysis_duration_hours,wall_clock_duration_hours,include_in_first_pass_time,inclusion_rule,overlap_policy_duration_hours,overlap_policy_rule,overlap_other_events,overlap_other_calendars,overlap_restored_hours,title,finish_id,matched_finish_date,match_method
calendar_analysis_row_009409_part_0,calendar_analysis_row_009409,2023-01-17,2023-01-17 06:45:00+00:00,2023-01-17 07:00:00+00:00,Things,book:mlfp,book:mlfp,reading,mlfp,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_009424_part_0,calendar_analysis_row_009424,2023-01-18,2023-01-18 06:30:00+00:00,2023-01-18 07:00:00+00:00,Things,Book:mlfp,Book:mlfp,reading,mlfp,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_009434_part_0,calendar_analysis_row_009434,2023-01-19,2023-01-19 04:15:00+00:00,2023-01-19 04:30:00+00:00,Things,book:pj,book:pj,reading,pj,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,Piccadilly Jim,finish_0044,2023-01-24,ref_to_finished_title
calendar_analysis_row_009436_part_0,calendar_analysis_row_009436,2023-01-19,2023-01-19 06:15:00+00:00,2023-01-19 06:45:00+00:00,Things,Book:mlfp,Book:mlfp,reading,mlfp,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_009453_part_0,calendar_analysis_row_009453,2023-01-20,2023-01-20 05:45:00+00:00,2023-01-20 06:00:00+00:00,Things,Book:mlfp,Book:mlfp,reading,mlfp,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_009488_part_0,calendar_analysis_row_009488,2023-01-22,2023-01-22 07:00:00+00:00,2023-01-22 08:00:00+00:00,Things,book:pj,book:pj,reading,pj,1.0,1.0,True,explicit_reading_or_audiobook_duration,1.0,calendar_analysis_duration,,,0.0,Piccadilly Jim,finish_0044,2023-01-24,ref_to_finished_title
calendar_analysis_row_009498_part_0,calendar_analysis_row_009498,2023-01-22,2023-01-22 22:30:00+00:00,2023-01-22 23:30:00+00:00,Things,book:pj,book:pj,reading,pj,1.0,1.0,True,explicit_reading_or_audiobook_duration,1.0,calendar_analysis_duration,,,0.0,Piccadilly Jim,finish_0044,2023-01-24,ref_to_finished_title
calendar_analysis_row_009511_part_0,calendar_analysis_row_009511,2023-01-23,2023-01-23 07:15:00+00:00,2023-01-23 09:00:00+00:00,Things,book:pj,book:pj,reading,pj,1.75,1.75,True,explicit_reading_or_audiobook_duration,1.75,calendar_analysis_duration,,,0.0,Piccadilly Jim,finish_0044,2023-01-24,ref_to_finished_title
calendar_analysis_row_009512_part_0,calendar_analysis_row_009512,2023-01-23,2023-01-23 09:00:00+00:00,2023-01-23 09:15:00+00:00,Things,book:mlfp,book:mlfp,reading,mlfp,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_009526_part_0,calendar_analysis_row_009526,2023-01-24,2023-01-24 04:15:00+00:00,2023-01-24 05:30:00+00:00,Things,finished book: pj,finished book: pj,finished,pj,1.25,1.25,True,explicit_finished_book_duration,1.25,calendar_analysis_duration,,,0.0,Piccadilly Jim,finish_0044,2023-01-24,finished_event_identity
calendar_analysis_row_009540_part_0,calendar_analysis_row_009540,2023-01-25,2023-01-25 05:15:00+00:00,2023-01-25 06:15:00+00:00,Things,book:mts,book:mts,reading,mts,1.0,1.0,True,explicit_reading_or_audiobook_duration,1.0,calendar_analysis_duration,,,0.0,master of the senate,finish_0139,2025-05-19,ref_to_finished_title
calendar_analysis_row_009599_part_0,calendar_analysis_row_009599,2023-01-29,2023-01-29 06:00:00+00:00,2023-01-29 06:30:00+00:00,Things,Book:mts,Book:mts,reading,mts,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,master of the senate,finish_0139,2025-05-19,ref_to_finished_title
calendar_analysis_row_009600_part_0,calendar_analysis_row_009600,2023-01-29,2023-01-29 06:30:00+00:00,2023-01-29 07:00:00+00:00,Things,Book:sp,Book:sp,reading,sp,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_009609_part_0,calendar_analysis_row_009609,2023-01-29,2023-01-29 17:45:00+00:00,2023-01-29 18:00:00+00:00,Things,book:agol,book:agol,reading,agol,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_009611_part_0,calendar_analysis_row_009611,2023-01-29,2023-01-29 18:45:00+00:00,2023-01-29 19:00:00+00:00,Things,book:seag,book:seag,reading,seag,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_009631_part_0,calendar_analysis_row_009631,2023-01-31,2023-01-31 03:00:00+00:00,2023-01-31 03:15:00+00:00,Things,book:trboc,book:trboc,reading,trboc,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,The Red Badge of Courage,finish_0045,2023-02-07,ref_to_finished_title
calendar_analysis_row_009678_part_0,calendar_analysis_row_009678,2023-02-03,2023-02-03 05:45:00+00:00,2023-02-03 06:15:00+00:00,clark.benham@gmail.com,read: ml,read: ml,reading,ml,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_009679_part_0,calendar_analysis_row_009679,2023-02-03,2023-02-03 06:15:00+00:00,2023-02-03 06:30:00+00:00,clark.benham@gmail.com,read: Python,read: Python,reading,Python,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_009695_part_0,calendar_analysis_row_009695,2023-02-04,2023-02-04 07:15:00+00:00,2023-02-04 07:30:00+00:00,Things,read: python,read: python,reading,python,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_009714_part_0,calendar_analysis_row_009714,2023-02-05,2023-02-05 03:30:00+00:00,2023-02-05 04:00:00+00:00,clark.benham@gmail.com,read: ml,read: ml,reading,ml,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_009718_part_0,calendar_analysis_row_009718,2023-02-05,2023-02-05 06:15:00+00:00,2023-02-05 06:30:00+00:00,Things,book:rboc,book:rboc,reading,rboc,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,The Red Badge of Courage,finish_0045,2023-02-07,ref_to_finished_title
calendar_analysis_row_009727_part_0,calendar_analysis_row_009727,2023-02-05,2023-02-05 22:00:00+00:00,2023-02-05 23:30:00+00:00,Things,book:rboc,book:rboc,reading,rboc,1.5,1.5,True,explicit_reading_or_audiobook_duration,1.5,calendar_analysis_duration,,,0.0,The Red Badge of Courage,finish_0045,2023-02-07,ref_to_finished_title
calendar_analysis_row_009739_part_0,calendar_analysis_row_009739,2023-02-06,2023-02-06 06:30:00+00:00,2023-02-06 06:45:00+00:00,Things,book:mlfp,book:mlfp,reading,mlfp,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_009755_part_0,calendar_analysis_row_009755,2023-02-07,2023-02-07 05:00:00+00:00,2023-02-07 06:15:00+00:00,Things,finished book: rboc,finished book: rboc,finished,rboc,1.25,1.25,True,explicit_finished_book_duration,1.25,calendar_analysis_duration,,,0.0,The Red Badge of Courage,finish_0045,2023-02-07,finished_event_identity
calendar_analysis_row_009756_part_0,calendar_analysis_row_009756,2023-02-07,2023-02-07 06:15:00+00:00,2023-02-07 06:30:00+00:00,Things,book:mlfp,book:mlfp,reading,mlfp,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_009772_part_0,calendar_analysis_row_009772,2023-02-08,2023-02-08 05:45:00+00:00,2023-02-08 07:15:00+00:00,Things,Book:mlfp,Book:mlfp,reading,mlfp,1.5,1.5,True,explicit_reading_or_audiobook_duration,1.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_009803_part_0,calendar_analysis_row_009803,2023-02-10,2023-02-10 05:45:00+00:00,2023-02-10 06:15:00+00:00,Things,Book:mlfp,Book:mlfp,reading,mlfp,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_009819_part_0,calendar_analysis_row_009819,2023-02-11,2023-02-11 06:45:00+00:00,2023-02-11 07:00:00+00:00,Things,book:mlfp,book:mlfp,reading,mlfp,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_009837_part_0,calendar_analysis_row_009837,2023-02-12,2023-02-12 05:45:00+00:00,2023-02-12 07:00:00+00:00,Things,read: Conrad,read: Conrad,reading,Conrad,1.25,1.25,True,explicit_reading_or_audiobook_duration,1.25,calendar_analysis_duration,,,0.0,and call me conrad,finish_0172,2025-11-13,ref_to_finished_title
calendar_analysis_row_009849_part_0,calendar_analysis_row_009849,2023-02-12,2023-02-12 20:00:00+00:00,2023-02-12 20:30:00+00:00,Things,read: Conrad,read: Conrad,reading,Conrad,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,and call me conrad,finish_0172,2025-11-13,ref_to_finished_title
calendar_analysis_row_009875_part_0,calendar_analysis_row_009875,2023-02-14,2023-02-14 06:15:00+00:00,2023-02-14 06:45:00+00:00,Things,Book:mlfp,Book:mlfp,reading,mlfp,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_009942_part_0,calendar_analysis_row_009942,2023-02-18,2023-02-18 19:15:00+00:00,2023-02-18 20:00:00+00:00,clark.benham@gmail.com,read: ml,read: ml,reading,ml,0.75,0.75,True,explicit_reading_or_audiobook_duration,0.75,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_009984_part_0,calendar_analysis_row_009984,2023-02-20,2023-02-20 19:15:00+00:00,2023-02-20 19:45:00+00:00,Things,Read: Kipling,Read: Kipling,reading,Kipling,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,Kipling by Harold bloom,finish_0115,2024-12-23,ref_to_finished_title
calendar_analysis_row_009988_part_0,calendar_analysis_row_009988,2023-02-20,2023-02-20 22:45:00+00:00,2023-02-20 23:30:00+00:00,Things,Read: Kipling,Read: Kipling,reading,Kipling,0.375,0.75,True,explicit_reading_or_audiobook_duration,0.375,calendar_analysis_duration_incompatible_overlap,ml matrix mult,clark.benham@gmail.com,0.0,Kipling by Harold bloom,finish_0115,2024-12-23,ref_to_finished_title
calendar_analysis_row_009999_part_0,calendar_analysis_row_009999,2023-02-21,2023-02-21 07:45:00+00:00,2023-02-21 08:30:00+00:00,clark.benham@gmail.com,Read: ml,Read: ml,reading,ml,0.75,0.75,True,explicit_reading_or_audiobook_duration,0.75,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_010001_part_0,calendar_analysis_row_010001,2023-02-21,2023-02-21 09:00:00+00:00,2023-02-21 09:30:00+00:00,clark.benham@gmail.com,Read: ml,Read: ml,reading,ml,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_010014_part_0,calendar_analysis_row_010014,2023-02-22,2023-02-22 07:30:00+00:00,2023-02-22 08:00:00+00:00,Things,read: Kipling,read: Kipling,reading,Kipling,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,Kipling by Harold bloom,finish_0115,2024-12-23,ref_to_finished_title
calendar_analysis_row_010018_part_0,calendar_analysis_row_010018,2023-02-22,2023-02-22 17:15:00+00:00,2023-02-22 17:30:00+00:00,Things,read: Kipling,read: Kipling,reading,Kipling,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,Kipling by Harold bloom,finish_0115,2024-12-23,ref_to_finished_title
calendar_analysis_row_010024_part_0,calendar_analysis_row_010024,2023-02-23,2023-02-23 03:30:00+00:00,2023-02-23 03:45:00+00:00,Things,read: Kipling,read: Kipling,reading,Kipling,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,Kipling by Harold bloom,finish_0115,2024-12-23,ref_to_finished_title
calendar_analysis_row_010042_part_0,calendar_analysis_row_010042,2023-02-24,2023-02-24 06:30:00+00:00,2023-02-24 06:45:00+00:00,Things,Book:mlfp,Book:mlfp,reading,mlfp,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_010083_part_0,calendar_analysis_row_010083,2023-02-26,2023-02-26 08:45:00+00:00,2023-02-26 10:30:00+00:00,Things,book:wdycwopt,book:wdycwopt,reading,wdycwopt,1.75,1.75,True,explicit_reading_or_audiobook_duration,1.75,calendar_analysis_duration,,,0.0,wdycwopt,finish_0046,2023-02-27,ref_to_finished_title
calendar_analysis_row_010085_part_0,calendar_analysis_row_010085,2023-02-26,2023-02-26 18:15:00+00:00,2023-02-26 18:45:00+00:00,Things,book:wdycwopy,book:wdycwopy,reading,wdycwopy,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_010089_part_0,calendar_analysis_row_010089,2023-02-26,2023-02-26 21:00:00+00:00,2023-02-26 21:15:00+00:00,Things,book:wdycwopt,book:wdycwopt,reading,wdycwopt,0.125,0.25,True,explicit_reading_or_audiobook_duration,0.25,full_duration_minor_overlap,breakfast,"Meals, Supplements, Sleep",0.125,wdycwopt,finish_0046,2023-02-27,ref_to_finished_title
calendar_analysis_row_010090_part_0,calendar_analysis_row_010090,2023-02-26,2023-02-26 21:30:00+00:00,2023-02-26 23:30:00+00:00,Things,book:wdycwopt,book:wdycwopt,reading,wdycwopt,2.0,2.0,True,explicit_reading_or_audiobook_duration,2.0,calendar_analysis_duration,,,0.0,wdycwopt,finish_0046,2023-02-27,ref_to_finished_title
calendar_analysis_row_010096_part_0,calendar_analysis_row_010096,2023-02-27,2023-02-27 03:15:00+00:00,2023-02-27 03:30:00+00:00,Things,finished book: wdycwopt,finished book: wdycwopt,finished,wdycwopt,0.25,0.25,True,explicit_finished_book_duration,0.25,calendar_analysis_duration,,,0.0,wdycwopt,finish_0046,2023-02-27,finished_event_identity
calendar_analysis_row_010101_part_0,calendar_analysis_row_010101,2023-02-27,2023-02-27 07:00:00+00:00,2023-02-27 07:15:00+00:00,Things,book:rlai,book:rlai,reading,rlai,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_010104_part_0,calendar_analysis_row_010104,2023-02-27,2023-02-27 11:00:00+00:00,2023-02-27 11:15:00+00:00,Things,Book:rlai,Book:rlai,reading,rlai,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_010114_part_0,calendar_analysis_row_010114,2023-02-28,2023-02-28 03:30:00+00:00,2023-02-28 04:45:00+00:00,Things,book:syjf,book:syjf,reading,syjf,1.25,1.25,True,explicit_reading_or_audiobook_duration,1.25,calendar_analysis_duration,,,0.0,surely you’re joking Feynman,finish_0047,2023-03-01,ref_to_finished_title
calendar_analysis_row_010125_part_0,calendar_analysis_row_010125,2023-02-28,2023-02-28 19:30:00+00:00,2023-02-28 21:30:00+00:00,Things,book:syjf,book:syjf,reading,syjf,2.0,2.0,True,explicit_reading_or_audiobook_duration,2.0,calendar_analysis_duration,,,0.0,surely you’re joking Feynman,finish_0047,2023-03-01,ref_to_finished_title
calendar_analysis_row_010129_part_0,calendar_analysis_row_010129,2023-02-28,2023-02-28 23:00:00+00:00,2023-03-01 00:00:00+00:00,Things,book:syjf,book:syjf,reading,syjf,1.0,1.0,True,explicit_reading_or_audiobook_duration,1.0,calendar_analysis_duration,,,0.0,surely you’re joking Feynman,finish_0047,2023-03-01,ref_to_finished_title
calendar_analysis_row_010131_part_0,calendar_analysis_row_010131,2023-03-01,2023-03-01 02:15:00+00:00,2023-03-01 03:00:00+00:00,Things,book:syfj,book:syfj,reading,syfj,0.75,0.75,True,explicit_reading_or_audiobook_duration,0.75,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_010133_part_0,calendar_analysis_row_010133,2023-03-01,2023-03-01 03:30:00+00:00,2023-03-01 04:45:00+00:00,Things,book:syjf,book:syjf,reading,syjf,1.1333333333333333,1.25,True,explicit_reading_or_audiobook_duration,1.25,full_duration_minor_overlap,dinner,"Meals, Supplements, Sleep",0.1166666666666667,surely you’re joking Feynman,finish_0047,2023-03-01,ref_to_finished_title
calendar_analysis_row_010136_part_0,calendar_analysis_row_010136,2023-03-01,2023-03-01 06:15:00+00:00,2023-03-01 07:00:00+00:00,Things,finished book: syjf,finished book: syjf,finished,syjf,0.75,0.75,True,explicit_finished_book_duration,0.75,calendar_analysis_duration,,,0.0,surely you’re joking Feynman,finish_0047,2023-03-01,finished_event_identity
calendar_analysis_row_010140_part_0,calendar_analysis_row_010140,2023-03-01,2023-03-01 09:30:00+00:00,2023-03-01 09:45:00+00:00,Things,book:rlai,book:rlai,reading,rlai,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_010148_part_0,calendar_analysis_row_010148,2023-03-02,2023-03-02 03:45:00+00:00,2023-03-02 04:15:00+00:00,Things,read: Kipling,read: Kipling,reading,Kipling,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,Kipling by Harold bloom,finish_0115,2024-12-23,ref_to_finished_title
calendar_analysis_row_010152_part_0,calendar_analysis_row_010152,2023-03-02,2023-03-02 05:45:00+00:00,2023-03-02 06:00:00+00:00,Things,Book:rlai,Book:rlai,reading,rlai,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_010160_part_0,calendar_analysis_row_010160,2023-03-02,2023-03-02 14:30:00+00:00,2023-03-02 14:45:00+00:00,clark.benham@gmail.com,read: rlai,read: rlai,reading,rlai,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_010184_part_0,calendar_analysis_row_010184,2023-03-04,2023-03-04 02:45:00+00:00,2023-03-04 03:15:00+00:00,Things,book:mod,book:mod,reading,mod,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_010221_part_0,calendar_analysis_row_010221,2023-03-06,2023-03-06 03:30:00+00:00,2023-03-06 03:45:00+00:00,Things,read,read,generic,,0.25,0.25,False,generic_temporal_read_not_counted_by_default,0.25,calendar_analysis_duration,,,0.0,tltf,finish_0048,2023-04-09,generic_temporal
calendar_analysis_row_010235_part_0,calendar_analysis_row_010235,2023-03-07,2023-03-07 06:15:00+00:00,2023-03-07 06:30:00+00:00,clark.benham@gmail.com,Read: ml,Read: ml,reading,ml,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_010236_part_0,calendar_analysis_row_010236,2023-03-07,2023-03-07 06:45:00+00:00,2023-03-07 07:00:00+00:00,Things,Book:rlai,Book:rlai,reading,rlai,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_010269_part_0,calendar_analysis_row_010269,2023-03-09,2023-03-09 04:30:00+00:00,2023-03-09 05:15:00+00:00,clark.benham@gmail.com,read: ml,read: ml,reading,ml,0.75,0.75,True,explicit_reading_or_audiobook_duration,0.75,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_010297_part_0,calendar_analysis_row_010297,2023-03-13,2023-03-13 00:15:00+00:00,2023-03-13 03:55:00+00:00,clark.benham@gmail.com,read: ml,read: ml,reading,ml,3.541666666666667,3.6666666666666665,True,explicit_reading_or_audiobook_duration,3.6666666666666665,full_duration_minor_overlap,dinner,"Meals, Supplements, Sleep",0.12499999999999956,,,,
calendar_analysis_row_010300_part_0,calendar_analysis_row_010300,2023-03-13,2023-03-13 04:45:00+00:00,2023-03-13 05:15:00+00:00,Things,read: Kipling,read: Kipling,reading,Kipling,0.25,0.5,True,explicit_reading_or_audiobook_duration,0.5,full_duration_minor_overlap,travel,Things,0.25,Kipling by Harold bloom,finish_0115,2024-12-23,ref_to_finished_title
calendar_analysis_row_010357_part_0,calendar_analysis_row_010357,2023-03-16,2023-03-16 06:00:00+00:00,2023-03-16 06:15:00+00:00,Things,book:rlai,book:rlai,reading,rlai,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
