title,category,read_year,link,trueEnjoy,grRating,ridge_full_enjoy,rf_enjoy,gbm_enjoy,heuristic_sum
"The Master and Margarita",General Reading,2008,https://www.goodreads.com/review/show/370031844?utm_medium=api&utm_source=rss,4,4.31,3.797061357575395,3.478839420587795,3.0740397452633794,4.31
"A Wild Sheep Chase (The Rat, #3)",General Reading,2008,https://www.goodreads.com/review/show/369856022?utm_medium=api&utm_source=rss,4,3.96,3.4657616362574717,3.1368509099167032,2.5386562938085575,3.96
"The Wind-Up Bird Chronicle",General Reading,2008,https://www.goodreads.com/review/show/369855991?utm_medium=api&utm_source=rss,3,4.16,3.6550757627248562,3.2764615559201165,2.6440748476244127,4.16
"Dragon Weather (Obsidian Chronicles, #1)",General Reading,2008,https://www.goodreads.com/review/show/369849980?utm_medium=api&utm_source=rss,4,4.01,3.5130901678743176,3.130877929761123,2.57426083774174,4.01
"Patterns of Software: Tales from the Software Community",General Reading,2008,https://www.goodreads.com/review/show/370637128?utm_medium=api&utm_source=rss,3,3.81,3.323776041406933,3.151179036164781,2.621145477958113,3.81
"Mr Palomar",General Reading,2008,https://www.goodreads.com/review/show/370155129?utm_medium=api&utm_source=rss,3,3.93,3.437364517287364,3.1705351892940024,2.645010657526909,3.93
"The Grand Chessboard: American Primacy and its Geostrategic Imperatives",General Reading,2008,https://www.goodreads.com/review/show/370637720?utm_medium=api&utm_source=rss,2,3.95,3.4562959299341025,3.167391229562459,2.645010657526909,3.95
"M.Y.T.H. Inc. Link (Myth Adventures, #7)",General Reading,2008,https://www.goodreads.com/review/show/370540232?utm_medium=api&utm_source=rss,2,3.95,3.4562959299341025,3.167391229562459,2.645010657526909,3.95
"Myth-Gotten Gains (Myth Adventures, #17)",General Reading,2008,https://www.goodreads.com/review/show/784072638?utm_medium=api&utm_source=rss,2,3.86,3.371104573023779,3.186715309829828,2.621145477958113,3.86
"Another Fine Myth (Myth Adventures, #1)",General Reading,2008,https://www.goodreads.com/review/show/370537164?utm_medium=api&utm_source=rss,3,4.05,3.5509529931677943,3.152219098660406,2.57426083774174,4.05
"Myth-Taken Identity (Myth Adventures, #15)",General Reading,2008,https://www.goodreads.com/review/show/784071758?utm_medium=api&utm_source=rss,3,3.85,3.36163886670041,3.187094234950601,2.621145477958113,3.85
"Phantom (Sword of Truth, #10)",General Reading,2008,https://www.goodreads.com/review/show/370164585?utm_medium=api&utm_source=rss,2,3.99,3.4941587552275792,3.109294885935889,2.5386562938085575,3.99
"Power, Faith, and Fantasy: America in the Middle East 1776 to the Present",General Reading,2008,https://www.goodreads.com/review/show/370637256?utm_medium=api&utm_source=rss,3,4,3.5036244615509484,3.109294885935889,2.5386562938085575,4
"The Spy Who Came In from the Cold (George Smiley, #3)",General Reading,2008,https://www.goodreads.com/review/show/369984208?utm_medium=api&utm_source=rss,4,4.07,3.5698844058145327,3.280851700523182,2.7622671254511912,4.07
"A Book of Five Rings: The Classic Guide to Strategy",General Reading,2004,https://www.goodreads.com/review/show/369955551?utm_medium=api&utm_source=rss,4,4.01,3.5130901678743176,3.130877929761123,2.57426083774174,4.01
"Terror and Consent : The Wars for the Twenty-First Century",General Reading,2008,https://www.goodreads.com/review/show/370637607?utm_medium=api&utm_source=rss,3,3.83,3.3427074540536714,3.1791866000905817,2.621145477958113,3.83
"Bad Money: Reckless Finance, Failed Politics, and the Global Crisis of American Capitalism",General Reading,2008,https://www.goodreads.com/review/show/370636272?utm_medium=api&utm_source=rss,2,3.74,3.2575160971433488,3.133739167413593,2.9420243767299623,3.74
"The Absolute Sandman, Volume 3",General Reading,2008,https://www.goodreads.com/review/show/369836983?utm_medium=api&utm_source=rss,4,4.68,4.147292491540057,3.656207828865651,3.361656719965461,4.68
"The Road",General Reading,2008,https://www.goodreads.com/review/show/369879141?utm_medium=api&utm_source=rss,2,4,3.5036244615509484,3.109294885935889,2.5386562938085575,4
"Othello",General Reading,2008,https://www.goodreads.com/review/show/370054493?utm_medium=api&utm_source=rss,3,3.89,3.3995016919938865,3.1694320895565324,2.621145477958113,3.89
"Red Emma Speaks: An Emma Goldman Reader (Contemporary Studies in Philosophy and the Human Sciences)",General Reading,2008,https://www.goodreads.com/review/show/370637445?utm_medium=api&utm_source=rss,4,4.22,3.7118700006650713,3.419836382232142,2.9132384554091955,4.22
"Command Failure in War: Psychology and Leadership",General Reading,2008,https://www.goodreads.com/review/show/370636475?utm_medium=api&utm_source=rss,3,3,2.557053829214024,2.8606176201027456,2.6652901079298643,3
"The collected songs of Cold Mountain",General Reading,2013,https://www.goodreads.com/review/show/580479987?utm_medium=api&utm_source=rss,5,4.58,4.052635428306365,3.656207828865651,3.361656719965461,4.58
"Black American Students in an Affluent Suburb: A Study of Academic Disengagement",General Reading,2013,https://www.goodreads.com/review/show/372363676?utm_medium=api&utm_source=rss,4,4,3.5036244615509484,3.109294885935889,2.5386562938085575,4
"The Making of Prince of Persia",General Reading,2012,https://www.goodreads.com/review/show/731519844?utm_medium=api&utm_source=rss,4,4.05,3.5509529931677943,3.152219098660406,2.57426083774174,4.05
"It's behind you - The making of a computer Game",General Reading,2013,https://www.goodreads.com/review/show/731518232?utm_medium=api&utm_source=rss,3,4.22,3.7118700006650713,3.419836382232142,2.9132384554091955,4.22
"How to Measure Anything: Finding the Value of """"Intangibles"""" in Business",General Reading,2013,https://www.goodreads.com/review/show/370512610?utm_medium=api&utm_source=rss,4,3.86,3.371104573023779,3.186715309829828,2.621145477958113,3.86
"Sources of Japanese Tradition, Volume One: From Earliest Times to 1600",General Reading,2013,https://www.goodreads.com/review/show/370217630?utm_medium=api&utm_source=rss,3,4,3.5036244615509484,3.109294885935889,2.5386562938085575,4
"On China",General Reading,2012,https://www.goodreads.com/review/show/370160227?utm_medium=api&utm_source=rss,4,4.16,3.6550757627248562,3.2764615559201165,2.6440748476244127,4.16
"The Ring of the Nibelung",General Reading,2006,https://www.goodreads.com/review/show/370220097?utm_medium=api&utm_source=rss,5,4.25,3.740267119635179,3.4503631739243485,2.9275548225167403,4.25
"The Stinky Cheese Man and Other Fairly Stupid Tales",General Reading,1997,https://www.goodreads.com/review/show/370628652?utm_medium=api&utm_source=rss,4,4.2,3.692938588018333,3.38316215536463,2.895634800768575,4.2
"The Policeman's Beard is Half-Constructed: Computer Prose and Poetry",General Reading,2010,https://www.goodreads.com/review/show/623976772?utm_medium=api&utm_source=rss,3,3.8,3.314310335083564,3.15597753343254,2.82691905075889,3.8
"Silently and Very Fast",General Reading,2012,https://www.goodreads.com/review/show/429485073?utm_medium=api&utm_source=rss,3,4.08,3.5793501121379028,3.2941670084941954,2.7622671254511912,4.08
"Intelligence: A Unifying Construct for the Social Sciences",General Reading,2012,https://www.goodreads.com/review/show/391060103?utm_medium=api&utm_source=rss,4,3.69,3.210187565526502,3.083161219694678,2.6920097982944986,3.69
"Laws of Form",General Reading,2013,https://www.goodreads.com/review/show/372220837?utm_medium=api&utm_source=rss,2,4,3.5036244615509484,3.109294885935889,2.5386562938085575,4
"An Island Out of Time: A Memoir of Smith Island in the Chesapeake",General Reading,2013,https://www.goodreads.com/review/show/693377315?utm_medium=api&utm_source=rss,3,3.98,3.48469304890421,3.1166020754783723,2.5386562938085575,3.98
"Vader's Little Princess",General Reading,2013,https://www.goodreads.com/review/show/684101719?utm_medium=api&utm_source=rss,3,4.07,3.5698844058145327,3.280851700523182,2.7622671254511912,4.07
"The Chicago World's Fair of 1893 A Photogrphic Record",General Reading,2013,https://www.goodreads.com/review/show/689012559?utm_medium=api&utm_source=rss,3,3.98,3.48469304890421,3.1166020754783723,2.5386562938085575,3.98
"Stellaluna",General Reading,2013,https://www.goodreads.com/review/show/374353541?utm_medium=api&utm_source=rss,2,4.27,3.7591985322819172,3.447846145126452,2.9275548225167403,4.27
"Scott Pilgrim vs. The World (Scott Pilgrim, #2)",General Reading,2013,https://www.goodreads.com/review/show/374353459?utm_medium=api&utm_source=rss,2,4.24,3.7308014133118106,3.4402107118031364,2.9275548225167403,4.24
"The Locked Room (The New York Trilogy, #3)",General Reading,2013,https://www.goodreads.com/review/show/392020855?utm_medium=api&utm_source=rss,3,3.92,3.427898810963994,3.16665920115171,2.621145477958113,3.92
"City of Glass (The New York Trilogy, #1)",General Reading,2013,https://www.goodreads.com/review/show/392020786?utm_medium=api&utm_source=rss,4,3.78,3.2953789224368255,3.1543829034891924,2.82691905075889,3.78
"Ghosts (The New York Trilogy, #2)",General Reading,2013,https://www.goodreads.com/review/show/392020819?utm_medium=api&utm_source=rss,3,3.62,3.1439276212629177,3.091631454525206,2.8817425997587325,3.62
"The Testament",General Reading,2013,https://www.goodreads.com/review/show/410453423?utm_medium=api&utm_source=rss,3,3.88,3.3900359856705173,3.1916184602363327,2.621145477958113,3.88
"The Complete Guide to Asperger's Syndrome",General Reading,2013,https://www.goodreads.com/review/show/412600186?utm_medium=api&utm_source=rss,3,4.23,3.7213357069884414,3.432424911847278,2.9275548225167403,4.23
"How to Read Donald Duck: Imperialist Ideology in the Disney Comic",General Reading,2013,https://www.goodreads.com/review/show/640523609?utm_medium=api&utm_source=rss,3,3.89,3.3995016919938865,3.1694320895565324,2.621145477958113,3.89
"The Geeks Shall Inherit the Earth: Popularity, Quirk Theory and Why Outsiders Thrive After High School",General Reading,2011,https://www.goodreads.com/review/show/369884687?utm_medium=api&utm_source=rss,2,3.59,3.1155305022928093,3.082543237186989,2.8817425997587325,3.59
"The Difference Engine",General Reading,2011,https://www.goodreads.com/review/show/370209149?utm_medium=api&utm_source=rss,3,3.49,3.0208734390591174,2.9449681630854956,2.6652901079298643,3.49
"Procyon's Promise",General Reading,2011,https://www.goodreads.com/review/show/370206987?utm_medium=api&utm_source=rss,2,3.85,3.36163886670041,3.187094234950601,2.621145477958113,3.85
"A Transatlantic Tunnel, Hurrah!",General Reading,2011,https://www.goodreads.com/review/show/370194768?utm_medium=api&utm_source=rss,3,3.51,3.039804851705856,2.9492579358127684,2.6652901079298643,3.51
"Surface Detail (Culture, #9)",General Reading,2011,https://www.goodreads.com/review/show/370192506?utm_medium=api&utm_source=rss,3,4.25,3.740267119635179,3.4503631739243485,2.9275548225167403,4.25
"The Children of the Sky (Zones of Thought, #3)",General Reading,2011,https://www.goodreads.com/review/show/370184813?utm_medium=api&utm_source=rss,3,3.64,3.162859033909656,3.077028370109622,2.865842948517334,3.64
"Everything Bad is Good for You: How Today's Popular Culture is Actually Making Us Smarter",General Reading,2011,https://www.goodreads.com/review/show/370184656?utm_medium=api&utm_source=rss,3,3.47,3.001942026412379,2.9320672931221257,2.6652901079298643,3.47
"Promises I Can Keep: Why Poor Women Put Motherhood Before Marriage",General Reading,2011,https://www.goodreads.com/review/show/369858122?utm_medium=api&utm_source=rss,4,3.99,3.4941587552275792,3.109294885935889,2.5386562938085575,3.99
"Snuff (Discworld, #39; City Watch, #8)",General Reading,2011,https://www.goodreads.com/review/show/370183007?utm_medium=api&utm_source=rss,4,4.16,3.6550757627248562,3.2764615559201165,2.6440748476244127,4.16
"Little Boy: The Arts of Japan's Exploding Subculture",General Reading,2011,https://www.goodreads.com/review/show/370181273?utm_medium=api&utm_source=rss,4,4.3,3.787595651252025,3.4863445750852065,3.0740397452633794,4.3
"The Closing of the American Mind",General Reading,2011,https://www.goodreads.com/review/show/370182085?utm_medium=api&utm_source=rss,3,3.74,3.2575160971433488,3.133739167413593,2.9420243767299623,3.74
"When London Was Capital of America",General Reading,2011,https://www.goodreads.com/review/show/370181997?utm_medium=api&utm_source=rss,2,3.66,3.1817904465563944,3.0735828572891095,2.865842948517334,3.66
"After the Software Wars",General Reading,2011,https://www.goodreads.com/review/show/370207690?utm_medium=api&utm_source=rss,2,3.28,2.822093606268363,2.8606176201027456,2.6652901079298643,3.28
"The Luck Factor: Changing Your Luck, Changing Your Life - The Four  Essential Principles",General Reading,2011,https://www.goodreads.com/review/show/370201211?utm_medium=api&utm_source=rss,3,3.85,3.36163886670041,3.187094234950601,2.621145477958113,3.85
"Ragnarok",General Reading,2011,https://www.goodreads.com/review/show/648399569?utm_medium=api&utm_source=rss,3,3.49,3.0208734390591174,2.9449681630854956,2.6652901079298643,3.49
"Proofs and Refutations: The Logic of Mathematical Discovery",General Reading,2011,https://www.goodreads.com/review/show/370179277?utm_medium=api&utm_source=rss,4,4.29,3.7781299449286565,3.4945954908361223,3.0740397452633794,4.29
"Where China Meets India: Burma and the New Crossroads of Asia",General Reading,2012,https://www.goodreads.com/review/show/370178720?utm_medium=api&utm_source=rss,2,3.85,3.36163886670041,3.187094234950601,2.621145477958113,3.85
"Making Money (Discworld, #36; Moist Von Lipwig, #2)",General Reading,2012,https://www.goodreads.com/review/show/370177767?utm_medium=api&utm_source=rss,3,4.26,3.749732825958548,3.4694619338328896,2.9275548225167403,4.26
"The Night Land",General Reading,2012,https://www.goodreads.com/review/show/370158770?utm_medium=api&utm_source=rss,3,3.48,3.0114077327357482,2.9320672931221257,2.6652901079298643,3.48
"The Scarlet Pimpernel",General Reading,2012,https://www.goodreads.com/review/show/369883405?utm_medium=api&utm_source=rss,2,4.07,3.5698844058145327,3.280851700523182,2.7622671254511912,4.07
"The Green Brain",General Reading,2012,https://www.goodreads.com/review/show/369864762?utm_medium=api&utm_source=rss,1,3.34,2.878887844208579,2.85243458438846,2.6652901079298643,3.34
"The Intelligent Universe: AI, ET, and the Emerging Mind of the Cosmos",General Reading,2012,https://www.goodreads.com/review/show/648193021?utm_medium=api&utm_source=rss,2,3.96,3.4657616362574717,3.1368509099167032,2.5386562938085575,3.96
"Mrs. Astor Regrets: The Hidden Betrayals of a Family Beyond Reproach",General Reading,2013,https://www.goodreads.com/review/show/647324622?utm_medium=api&utm_source=rss,3,3.59,3.1155305022928093,3.082543237186989,2.8817425997587325,3.59
"The Cinema of George Lucas",General Reading,2012,https://www.goodreads.com/review/show/647418192?utm_medium=api&utm_source=rss,3,4.24,3.7308014133118106,3.4402107118031364,2.9275548225167403,4.24
"Economic Analysis of the Law: Selected Readings",General Reading,2011,https://www.goodreads.com/review/show/370187287?utm_medium=api&utm_source=rss,3,3,2.557053829214024,2.8606176201027456,2.6652901079298643,3
"Merchants and Revolution: Commercial Change, Political Conflict, and London's Overseas Traders, 1550-1653",General Reading,2011,https://www.goodreads.com/review/show/370187487?utm_medium=api&utm_source=rss,2,3.88,3.3900359856705173,3.1916184602363327,2.621145477958113,3.88
"Steve Jobs",General Reading,2011,https://www.goodreads.com/review/show/370128002?utm_medium=api&utm_source=rss,4,4.15,3.645610056401488,3.2800756050654156,2.6440748476244127,4.15
